CodigoCliente;TipoPersona;Edad;TasaEOL;TasaIUS;DebitoAutomatico;Score;IdTema;IdSubtema;IdBehaviour
415625;0;57;12;0;0;10.5;1;121;10
415625;0;57;12;0;0;10.5;1;121;89001
415763;1;0;12;0;0;8.5;1;10;17
415763;1;0;12;0;0;8.5;1;10;17
415763;1;0;12;0;0;8.5;1;10;17
415763;1;0;12;0;0;8.5;1;10;17
415763;1;0;12;0;0;8.5;1;10;17
415763;1;0;12;0;0;8.5;1;10;17
415763;1;0;12;0;0;8.5;1;121;89001
415763;1;0;12;0;0;8.5;1;121;89001
415763;1;0;12;0;0;8.5;1;121;89001
415763;1;0;12;0;0;8.5;1;121;89000
415763;1;0;12;0;0;8.5;1;121;89000
415763;1;0;12;0;0;8.5;1;121;10
415763;1;0;12;0;0;8.5;1;121;10
415763;1;0;12;0;0;8.5;1;121;11
415642;0;33;12;0;1;16.5;1;10;17
415642;0;33;12;0;1;16.5;1;10;17
415642;0;33;12;0;1;16.5;1;10;17
415642;0;33;12;0;1;16.5;1;10;17
415642;0;33;12;0;1;16.5;1;10;17
415642;0;33;12;0;1;16.5;1;10;17
415642;0;33;12;0;1;16.5;1;121;89000
415642;0;33;12;0;1;16.5;1;121;89000
415642;0;33;12;0;1;16.5;1;121;89000
415642;0;33;12;0;1;16.5;1;121;89000
415642;0;33;12;0;1;16.5;1;121;10
415642;0;33;12;0;1;16.5;1;121;10
415642;0;33;12;0;1;16.5;1;121;11
415642;0;33;12;0;1;16.5;1;121;11
415642;0;33;12;0;1;16.5;1;121;89001
415632;0;49;12;0;1;10.0;1;10;17
415632;0;49;12;0;1;10.0;1;10;17
415632;0;49;12;0;1;10.0;1;10;17
415632;0;49;12;0;1;10.0;1;10;17
415632;0;49;12;0;1;10.0;1;10;17
415632;0;49;12;0;1;10.0;1;121;89000
415632;0;49;12;0;1;10.0;1;121;89000
415632;0;49;12;0;1;10.0;1;121;89000
415632;0;49;12;0;1;10.0;1;121;89000
415632;0;49;12;0;1;10.0;1;121;10
415632;0;49;12;0;1;10.0;1;121;10
415632;0;49;12;0;1;10.0;1;121;89001
415632;0;49;12;0;1;10.0;1;121;89001
415632;0;49;12;0;1;10.0;1;121;11
415828;1;0;12;0;0;10.5;1;121;89000
415828;1;0;12;0;0;10.5;1;121;89000
415828;1;0;12;0;0;10.5;1;121;89000
415828;1;0;12;0;0;10.5;1;121;89000
415828;1;0;12;0;0;10.5;1;121;89000
415828;1;0;12;0;0;10.5;1;121;89000
415828;1;0;12;0;0;10.5;1;10;17
415828;1;0;12;0;0;10.5;1;10;17
415828;1;0;12;0;0;10.5;1;10;17
415828;1;0;12;0;0;10.5;1;10;17
415828;1;0;12;0;0;10.5;1;10;17
415828;1;0;12;0;0;10.5;1;121;11
415828;1;0;12;0;0;10.5;1;121;12
415828;1;0;12;0;0;10.5;1;121;89001
415651;1;0;12;0;0;10.5;1;10;17
415651;1;0;12;0;0;10.5;1;10;17
415651;1;0;12;0;0;10.5;1;10;17
415651;1;0;12;0;0;10.5;1;10;17
415651;1;0;12;0;0;10.5;1;10;17
415651;1;0;12;0;0;10.5;1;121;89000
415651;1;0;12;0;0;10.5;1;121;89000
415651;1;0;12;0;0;10.5;1;121;89000
415651;1;0;12;0;0;10.5;1;121;89000
415651;1;0;12;0;0;10.5;1;121;89000
415651;1;0;12;0;0;10.5;1;121;89001
415651;1;0;12;0;0;10.5;1;121;89001
415651;1;0;12;0;0;10.5;1;121;10
415651;1;0;12;0;0;10.5;1;121;10
415651;1;0;12;0;0;10.5;1;121;11
415676;0;37;12;0;1;10.0;1;10;17
415676;0;37;12;0;1;10.0;1;10;17
415676;0;37;12;0;1;10.0;1;10;17
415676;0;37;12;0;1;10.0;1;10;17
415676;0;37;12;0;1;10.0;1;10;17
415676;0;37;12;0;1;10.0;1;10;17
415676;0;37;12;0;1;10.0;1;10;17
415676;0;37;12;0;1;10.0;1;121;89000
415676;0;37;12;0;1;10.0;1;121;89000
415676;0;37;12;0;1;10.0;4;121;89001
415676;0;37;12;0;1;10.0;4;121;89001
415676;0;37;12;0;1;10.0;1;121;10
415676;0;37;12;0;1;10.0;1;121;10
415676;0;37;12;0;1;10.0;1;3;16
415643;0;64;12;0;1;11.0;1;10;17
415643;0;64;12;0;1;11.0;1;10;17
415643;0;64;12;0;1;11.0;1;10;17
415643;0;64;12;0;1;11.0;1;10;17
415643;0;64;12;0;1;11.0;1;10;17
415643;0;64;12;0;1;11.0;1;10;17
415643;0;64;12;0;1;11.0;1;10;17
415643;0;64;12;0;1;11.0;1;10;17
415643;0;64;12;0;1;11.0;1;121;89000
415643;0;64;12;0;1;11.0;1;121;89000
415643;0;64;12;0;1;11.0;1;121;89000
415643;0;64;12;0;1;11.0;1;121;89001
415643;0;64;12;0;1;11.0;1;121;89001
415643;0;64;12;0;1;11.0;1;121;10
415643;0;64;12;0;1;11.0;1;121;11
415829;0;53;12;0;0;14.0;1;10;17
415829;0;53;12;0;0;14.0;1;10;17
415829;0;53;12;0;0;14.0;1;10;17
415829;0;53;12;0;0;14.0;1;10;17
415829;0;53;12;0;0;14.0;1;10;17
415829;0;53;12;0;0;14.0;1;10;17
415829;0;53;12;0;0;14.0;1;121;89000
415829;0;53;12;0;0;14.0;1;121;89000
415829;0;53;12;0;0;14.0;1;121;89000
415829;0;53;12;0;0;14.0;1;121;89000
415829;0;53;12;0;0;14.0;1;121;89001
415829;0;53;12;0;0;14.0;1;121;89001
415829;0;53;12;0;0;14.0;1;121;10
415829;0;53;12;0;0;14.0;1;121;11
415862;0;53;12;0;1;12.0;1;10;17
415862;0;53;12;0;1;12.0;1;10;17
415862;0;53;12;0;1;12.0;1;10;17
415862;0;53;12;0;1;12.0;1;10;17
415862;0;53;12;0;1;12.0;1;10;17
415862;0;53;12;0;1;12.0;1;10;17
415862;0;53;12;0;1;12.0;1;10;17
415862;0;53;12;0;1;12.0;1;10;17
415862;0;53;12;0;1;12.0;1;3;16
415862;0;53;12;0;1;12.0;1;3;16
415862;0;53;12;0;1;12.0;1;3;16
415862;0;53;12;0;1;12.0;1;121;89000
415862;0;53;12;0;1;12.0;1;121;89000
415862;0;53;12;0;1;12.0;1;121;89001
415862;0;53;12;0;1;12.0;1;121;10
415864;0;32;12;0;0;11.0;1;10;17
415864;0;32;12;0;0;11.0;1;10;17
415864;0;32;12;0;0;11.0;1;10;17
415864;0;32;12;0;0;11.0;1;10;17
415864;0;32;12;0;0;11.0;1;10;17
415864;0;32;12;0;0;11.0;1;10;17
415864;0;32;12;0;0;11.0;1;121;89000
415864;0;32;12;0;0;11.0;1;121;89000
415864;0;32;12;0;0;11.0;1;121;89000
415864;0;32;12;0;0;11.0;1;121;89000
415864;0;32;12;0;0;11.0;4;121;89001
415864;0;32;12;0;0;11.0;4;121;89001
415864;0;32;12;0;0;11.0;1;121;10
415864;0;32;12;0;0;11.0;1;121;11
415708;0;55;12;0;0;12.0;1;10;17
415708;0;55;12;0;0;12.0;1;10;17
415708;0;55;12;0;0;12.0;1;10;17
415708;0;55;12;0;0;12.0;1;10;17
415708;0;55;12;0;0;12.0;1;10;17
415708;0;55;12;0;0;12.0;1;10;17
415708;0;55;12;0;0;12.0;1;10;17
415708;0;55;12;0;0;12.0;1;10;17
415708;0;55;12;0;0;12.0;1;121;89001
415708;0;55;12;0;0;12.0;1;121;89001
415708;0;55;12;0;0;12.0;1;121;89000
415708;0;55;12;0;0;12.0;1;121;89000
415708;0;55;12;0;0;12.0;1;121;10
415708;0;55;12;0;0;12.0;1;121;10
415708;0;55;12;0;0;12.0;1;121;9
415760;0;41;12;0;1;14.8;1;10;17
415760;0;41;12;0;1;14.8;1;10;17
415760;0;41;12;0;1;14.8;1;10;17
415760;0;41;12;0;1;14.8;1;10;17
415760;0;41;12;0;1;14.8;1;10;17
415760;0;41;12;0;1;14.8;1;10;17
415760;0;41;12;0;1;14.8;1;10;17
415760;0;41;12;0;1;14.8;1;121;89000
415760;0;41;12;0;1;14.8;1;121;89000
415760;0;41;12;0;1;14.8;1;121;89000
415760;0;41;12;0;1;14.8;1;3;16
415760;0;41;12;0;1;14.8;1;3;16
415760;0;41;12;0;1;14.8;1;121;11
415760;0;41;12;0;1;14.8;1;121;11
415760;0;41;12;0;1;14.8;1;121;10
415760;0;41;12;0;1;14.8;1;121;10
415740;0;44;12;0;0;9.5;1;10;17
415740;0;44;12;0;0;9.5;1;10;17
415740;0;44;12;0;0;9.5;1;10;17
415740;0;44;12;0;0;9.5;1;10;17
415740;0;44;12;0;0;9.5;1;10;17
415740;0;44;12;0;0;9.5;1;10;17
415740;0;44;12;0;0;9.5;1;121;89000
415740;0;44;12;0;0;9.5;1;121;89000
415740;0;44;12;0;0;9.5;1;121;89000
415740;0;44;12;0;0;9.5;1;10;18
415740;0;44;12;0;0;9.5;1;10;18
415740;0;44;12;0;0;9.5;1;10;18
415740;0;44;12;0;0;9.5;1;121;89001
415740;0;44;12;0;0;9.5;1;121;89001
415740;0;44;12;0;0;9.5;1;121;10
416007;0;43;12;0;1;10.0;1;10;17
416007;0;43;12;0;1;10.0;1;10;17
416007;0;43;12;0;1;10.0;1;10;17
416007;0;43;12;0;1;10.0;1;10;17
416007;0;43;12;0;1;10.0;1;10;17
416007;0;43;12;0;1;10.0;1;10;17
416007;0;43;12;0;1;10.0;1;121;89000
416007;0;43;12;0;1;10.0;1;121;89000
416007;0;43;12;0;1;10.0;1;121;89000
416007;0;43;12;0;1;10.0;1;121;89000
416007;0;43;12;0;1;10.0;1;121;89001
416007;0;43;12;0;1;10.0;1;121;89001
416007;0;43;12;0;1;10.0;1;1;1
416007;0;43;12;0;1;10.0;1;121;10
415869;1;0;12;0;0;8.5;1;10;17
415869;1;0;12;0;0;8.5;1;10;17
415869;1;0;12;0;0;8.5;1;10;17
415869;1;0;12;0;0;8.5;1;10;17
415869;1;0;12;0;0;8.5;1;10;17
415869;1;0;12;0;0;8.5;4;121;89000
415869;1;0;12;0;0;8.5;4;121;89000
415869;1;0;12;0;0;8.5;4;121;89000
415869;1;0;12;0;0;8.5;4;121;89000
415869;1;0;12;0;0;8.5;1;121;89001
415869;1;0;12;0;0;8.5;1;121;89001
415869;1;0;12;0;0;8.5;1;121;11
415869;1;0;12;0;0;8.5;1;121;11
415869;1;0;12;0;0;8.5;1;121;10
415869;1;0;12;0;0;8.5;1;121;10
415953;2;0;12;0;1;10.0;1;10;17
415953;2;0;12;0;1;10.0;1;10;17
415953;2;0;12;0;1;10.0;1;10;17
415953;2;0;12;0;1;10.0;1;10;17
415953;2;0;12;0;1;10.0;1;10;17
415953;2;0;12;0;1;10.0;1;10;17
415953;2;0;12;0;1;10.0;1;10;17
415953;2;0;12;0;1;10.0;1;10;17
415953;2;0;12;0;1;10.0;1;10;17
415953;2;0;12;0;1;10.0;1;121;89001
415953;2;0;12;0;1;10.0;1;121;89001
415953;2;0;12;0;1;10.0;1;121;89000
415953;2;0;12;0;1;10.0;1;121;10
415953;2;0;12;0;1;10.0;1;121;11
415955;1;0;12;0;0;8.0;1;10;17
415955;1;0;12;0;0;8.0;1;10;17
415955;1;0;12;0;0;8.0;1;10;17
415955;1;0;12;0;0;8.0;1;10;17
415955;1;0;12;0;0;8.0;1;10;17
415955;1;0;12;0;0;8.0;1;10;17
415955;1;0;12;0;0;8.0;1;121;89000
415955;1;0;12;0;0;8.0;1;121;89000
415955;1;0;12;0;0;8.0;1;121;89000
415955;1;0;12;0;0;8.0;1;121;89000
415955;1;0;12;0;0;8.0;1;121;89001
415955;1;0;12;0;0;8.0;1;121;89001
415955;1;0;12;0;0;8.0;1;121;10
415955;1;0;12;0;0;8.0;1;121;10
415955;1;0;12;0;0;8.0;1;121;11
415955;1;0;12;0;0;8.0;1;121;11
416053;0;50;12;0;1;14.7;1;10;17
416053;0;50;12;0;1;14.7;1;10;17
416053;0;50;12;0;1;14.7;1;10;17
416053;0;50;12;0;1;14.7;1;10;17
416053;0;50;12;0;1;14.7;1;10;17
416053;0;50;12;0;1;14.7;1;10;17
416053;0;50;12;0;1;14.7;1;10;17
416053;0;50;12;0;1;14.7;1;10;17
416053;0;50;12;0;1;14.7;1;121;89000
416053;0;50;12;0;1;14.7;1;121;89000
416053;0;50;12;0;1;14.7;1;121;89000
416053;0;50;12;0;1;14.7;4;121;89001
416053;0;50;12;0;1;14.7;4;121;89001
416053;0;50;12;0;1;14.7;1;121;10
416053;0;50;12;0;1;14.7;1;1;1
416106;0;40;12;0;0;11.5;1;10;17
416106;0;40;12;0;0;11.5;1;10;17
416106;0;40;12;0;0;11.5;1;10;17
416106;0;40;12;0;0;11.5;1;10;17
416106;0;40;12;0;0;11.5;1;10;17
416106;0;40;12;0;0;11.5;1;10;17
416106;0;40;12;0;0;11.5;1;10;17
416106;0;40;12;0;0;11.5;1;121;89000
416106;0;40;12;0;0;11.5;1;121;89000
416106;0;40;12;0;0;11.5;1;121;89000
416106;0;40;12;0;0;11.5;1;121;89001
416106;0;40;12;0;0;11.5;1;121;89001
416106;0;40;12;0;0;11.5;1;121;10
416106;0;40;12;0;0;11.5;1;121;10
416106;0;40;12;0;0;11.5;1;3;16
415815;0;60;12;0;1;12.5;1;10;17
415815;0;60;12;0;1;12.5;1;10;17
415815;0;60;12;0;1;12.5;1;10;17
415815;0;60;12;0;1;12.5;1;10;17
415815;0;60;12;0;1;12.5;1;10;17
415815;0;60;12;0;1;12.5;1;10;17
415815;0;60;12;0;1;12.5;1;10;17
415815;0;60;12;0;1;12.5;4;121;89001
415815;0;60;12;0;1;12.5;4;121;89001
415815;0;60;12;0;1;12.5;4;121;89001
415815;0;60;12;0;1;12.5;1;121;89000
415815;0;60;12;0;1;12.5;1;121;89000
415815;0;60;12;0;1;12.5;1;121;89000
415815;0;60;12;0;1;12.5;1;121;10
415815;0;60;12;0;1;12.5;1;121;10
415815;0;60;12;0;1;12.5;1;121;11
415826;0;35;12;0;1;17.5;1;10;17
415826;0;35;12;0;1;17.5;1;10;17
415826;0;35;12;0;1;17.5;1;10;17
415826;0;35;12;0;1;17.5;1;10;17
415826;0;35;12;0;1;17.5;1;10;17
415826;0;35;12;0;1;17.5;1;10;17
415826;0;35;12;0;1;17.5;1;121;89000
415826;0;35;12;0;1;17.5;1;121;89000
415826;0;35;12;0;1;17.5;1;121;89000
415826;0;35;12;0;1;17.5;1;121;89001
415826;0;35;12;0;1;17.5;1;121;89001
415826;0;35;12;0;1;17.5;1;121;89001
415826;0;35;12;0;1;17.5;1;121;10
415826;0;35;12;0;1;17.5;1;121;10
415826;0;35;12;0;1;17.5;1;121;11
415833;0;47;12;0;0;9.8;1;10;17
415833;0;47;12;0;0;9.8;1;10;17
415833;0;47;12;0;0;9.8;1;10;17
415833;0;47;12;0;0;9.8;1;10;17
415833;0;47;12;0;0;9.8;1;10;17
415833;0;47;12;0;0;9.8;1;10;17
415833;0;47;12;0;0;9.8;1;10;17
415833;0;47;12;0;0;9.8;1;121;89000
415833;0;47;12;0;0;9.8;1;121;89000
415833;0;47;12;0;0;9.8;1;121;89000
415833;0;47;12;0;0;9.8;4;121;89001
415833;0;47;12;0;0;9.8;4;121;89001
415833;0;47;12;0;0;9.8;1;121;10
415833;0;47;12;0;0;9.8;1;121;10
415833;0;47;12;0;0;9.8;1;1;2
416052;1;0;12;0;0;10.5;1;10;17
416052;1;0;12;0;0;10.5;1;10;17
416052;1;0;12;0;0;10.5;1;10;17
416052;1;0;12;0;0;10.5;1;10;17
416052;1;0;12;0;0;10.5;1;10;17
416052;1;0;12;0;0;10.5;1;10;17
416052;1;0;12;0;0;10.5;1;10;17
416052;1;0;12;0;0;10.5;1;121;89000
416052;1;0;12;0;0;10.5;1;121;89000
416052;1;0;12;0;0;10.5;1;121;89000
416052;1;0;12;0;0;10.5;1;121;89001
416052;1;0;12;0;0;10.5;1;121;89001
416052;1;0;12;0;0;10.5;1;121;10
416052;1;0;12;0;0;10.5;1;121;10
416052;1;0;12;0;0;10.5;1;121;11
415835;1;0;12;0;0;8.5;1;10;17
415835;1;0;12;0;0;8.5;1;10;17
415835;1;0;12;0;0;8.5;1;10;17
415835;1;0;12;0;0;8.5;1;10;17
415835;1;0;12;0;0;8.5;1;10;17
415835;1;0;12;0;0;8.5;1;10;17
415835;1;0;12;0;0;8.5;1;10;17
415835;1;0;12;0;0;8.5;1;121;89001
415835;1;0;12;0;0;8.5;1;121;89001
415835;1;0;12;0;0;8.5;1;121;89001
415835;1;0;12;0;0;8.5;1;121;89000
415835;1;0;12;0;0;8.5;1;121;89000
415835;1;0;12;0;0;8.5;1;121;89000
415835;1;0;12;0;0;8.5;1;121;9
415835;1;0;12;0;0;8.5;1;121;10
415898;0;35;12;0;1;17.0;1;10;17
415898;0;35;12;0;1;17.0;1;10;17
415898;0;35;12;0;1;17.0;1;10;17
415898;0;35;12;0;1;17.0;1;10;17
415898;0;35;12;0;1;17.0;1;10;17
415898;0;35;12;0;1;17.0;1;10;17
415898;0;35;12;0;1;17.0;1;10;17
415898;0;35;12;0;1;17.0;1;10;17
415898;0;35;12;0;1;17.0;1;10;18
415898;0;35;12;0;1;17.0;1;10;18
415898;0;35;12;0;1;17.0;1;10;18
415898;0;35;12;0;1;17.0;1;3;16
415898;0;35;12;0;1;17.0;1;3;16
415898;0;35;12;0;1;17.0;1;3;15
415898;0;35;12;0;1;17.0;1;121;89000
415979;0;43;12;0;0;8.8;1;10;17
415979;0;43;12;0;0;8.8;1;10;17
415979;0;43;12;0;0;8.8;1;10;17
415979;0;43;12;0;0;8.8;1;10;17
415979;0;43;12;0;0;8.8;1;10;17
415979;0;43;12;0;0;8.8;1;10;17
415979;0;43;12;0;0;8.8;1;121;89000
415979;0;43;12;0;0;8.8;1;121;89000
415979;0;43;12;0;0;8.8;1;121;89000
415979;0;43;12;0;0;8.8;1;121;89000
415979;0;43;12;0;0;8.8;1;10;18
415979;0;43;12;0;0;8.8;1;10;18
415979;0;43;12;0;0;8.8;1;10;18
415979;0;43;12;0;0;8.8;1;121;89001
415979;0;43;12;0;0;8.8;1;121;10
416112;1;0;12;0;0;12.0;1;10;17
416112;1;0;12;0;0;12.0;1;10;17
416112;1;0;12;0;0;12.0;1;10;17
416112;1;0;12;0;0;12.0;1;10;17
416112;1;0;12;0;0;12.0;1;10;17
416112;1;0;12;0;0;12.0;1;10;17
416112;1;0;12;0;0;12.0;1;10;17
416112;1;0;12;0;0;12.0;1;121;89000
416112;1;0;12;0;0;12.0;1;121;89000
416112;1;0;12;0;0;12.0;1;121;89000
416112;1;0;12;0;0;12.0;1;121;10
416112;1;0;12;0;0;12.0;1;121;10
416112;1;0;12;0;0;12.0;1;121;89001
416112;1;0;12;0;0;12.0;1;121;89001
416112;1;0;12;0;0;12.0;1;121;11
415915;1;0;12;0;0;10.5;1;10;17
415915;1;0;12;0;0;10.5;1;10;17
415915;1;0;12;0;0;10.5;1;10;17
415915;1;0;12;0;0;10.5;1;10;17
415915;1;0;12;0;0;10.5;1;10;17
415915;1;0;12;0;0;10.5;1;10;17
415915;1;0;12;0;0;10.5;1;121;89000
415915;1;0;12;0;0;10.5;1;121;89000
415915;1;0;12;0;0;10.5;1;121;89000
415915;1;0;12;0;0;10.5;1;121;89000
415915;1;0;12;0;0;10.5;1;121;10
415915;1;0;12;0;0;10.5;1;121;10
415915;1;0;12;0;0;10.5;4;121;89001
415915;1;0;12;0;0;10.5;4;121;89001
415915;1;0;12;0;0;10.5;1;121;12
416077;1;0;12;0;0;8.5;1;10;17
416077;1;0;12;0;0;8.5;1;10;17
416077;1;0;12;0;0;8.5;1;10;17
416077;1;0;12;0;0;8.5;1;10;17
416077;1;0;12;0;0;8.5;1;10;17
416077;1;0;12;0;0;8.5;1;10;17
416077;1;0;12;0;0;8.5;1;10;17
416077;1;0;12;0;0;8.5;1;121;89000
416077;1;0;12;0;0;8.5;1;121;89000
416077;1;0;12;0;0;8.5;1;121;89000
416077;1;0;12;0;0;8.5;1;121;10
416077;1;0;12;0;0;8.5;1;121;10
416077;1;0;12;0;0;8.5;1;121;89001
416077;1;0;12;0;0;8.5;1;121;12
415944;1;0;12;0;0;9.0;1;10;17
415944;1;0;12;0;0;9.0;1;10;17
415944;1;0;12;0;0;9.0;1;10;17
415944;1;0;12;0;0;9.0;1;10;17
415944;1;0;12;0;0;9.0;1;10;17
415944;1;0;12;0;0;9.0;1;10;17
415944;1;0;12;0;0;9.0;1;121;89000
415944;1;0;12;0;0;9.0;1;121;89000
415944;1;0;12;0;0;9.0;1;121;89000
415944;1;0;12;0;0;9.0;1;121;89001
415944;1;0;12;0;0;9.0;1;121;89001
415944;1;0;12;0;0;9.0;1;121;10
415944;1;0;12;0;0;9.0;1;121;10
415944;1;0;12;0;0;9.0;1;121;11
415944;1;0;12;0;0;9.0;1;121;11
416084;0;54;12;0;0;10.0;1;10;17
416084;0;54;12;0;0;10.0;1;10;17
416084;0;54;12;0;0;10.0;1;10;17
416084;0;54;12;0;0;10.0;1;10;17
416084;0;54;12;0;0;10.0;1;10;17
416084;0;54;12;0;0;10.0;1;121;89000
416084;0;54;12;0;0;10.0;1;121;89000
416084;0;54;12;0;0;10.0;1;121;89000
416084;0;54;12;0;0;10.0;1;121;89000
416084;0;54;12;0;0;10.0;1;121;89001
416084;0;54;12;0;0;10.0;1;121;89001
416084;0;54;12;0;0;10.0;1;121;89001
416084;0;54;12;0;0;10.0;1;121;10
416084;0;54;12;0;0;10.0;1;121;10
416084;0;54;12;0;0;10.0;1;121;11
416146;0;34;12;0;0;15.0;1;10;17
416146;0;34;12;0;0;15.0;1;10;17
416146;0;34;12;0;0;15.0;1;10;17
416146;0;34;12;0;0;15.0;1;10;17
416146;0;34;12;0;0;15.0;1;10;17
416146;0;34;12;0;0;15.0;1;10;17
416146;0;34;12;0;0;15.0;1;10;17
416146;0;34;12;0;0;15.0;1;121;89000
416146;0;34;12;0;0;15.0;1;121;89000
416146;0;34;12;0;0;15.0;1;121;89000
416146;0;34;12;0;0;15.0;1;10;18
416146;0;34;12;0;0;15.0;1;10;18
416146;0;34;12;0;0;15.0;1;121;89001
416146;0;34;12;0;0;15.0;1;121;89001
416146;0;34;12;0;0;15.0;1;121;10
416245;0;47;12;0;1;9.0;1;10;17
416245;0;47;12;0;1;9.0;1;10;17
416245;0;47;12;0;1;9.0;1;10;17
416245;0;47;12;0;1;9.0;1;10;17
416245;0;47;12;0;1;9.0;1;10;17
416245;0;47;12;0;1;9.0;1;10;17
416245;0;47;12;0;1;9.0;1;10;17
416245;0;47;12;0;1;9.0;1;10;17
416245;0;47;12;0;1;9.0;1;10;17
416245;0;47;12;0;1;9.0;1;121;89000
416245;0;47;12;0;1;9.0;1;121;89000
416245;0;47;12;0;1;9.0;1;121;89001
416245;0;47;12;0;1;9.0;1;121;89001
416245;0;47;12;0;1;9.0;1;3;16
416245;0;47;12;0;1;9.0;1;1;1
416248;0;38;12;0;1;17.5;1;10;17
416248;0;38;12;0;1;17.5;1;10;17
416248;0;38;12;0;1;17.5;1;10;17
416248;0;38;12;0;1;17.5;1;10;17
416248;0;38;12;0;1;17.5;1;10;17
416248;0;38;12;0;1;17.5;1;10;17
416248;0;38;12;0;1;17.5;1;10;17
416248;0;38;12;0;1;17.5;4;121;89001
416248;0;38;12;0;1;17.5;4;121;89001
416248;0;38;12;0;1;17.5;4;121;89001
416248;0;38;12;0;1;17.5;4;121;89001
416248;0;38;12;0;1;17.5;4;121;89001
416248;0;38;12;0;1;17.5;1;121;12
416248;0;38;12;0;1;17.5;1;10;18
416248;0;38;12;0;1;17.5;1;121;89000
416091;0;64;12;0;1;12.5;1;10;17
416091;0;64;12;0;1;12.5;1;10;17
416091;0;64;12;0;1;12.5;1;10;17
416091;0;64;12;0;1;12.5;1;10;17
416091;0;64;12;0;1;12.5;1;10;17
416091;0;64;12;0;1;12.5;1;10;17
416091;0;64;12;0;1;12.5;1;10;17
416091;0;64;12;0;1;12.5;1;10;17
416091;0;64;12;0;1;12.5;1;121;89000
416091;0;64;12;0;1;12.5;1;121;89000
416091;0;64;12;0;1;12.5;1;121;89000
416091;0;64;12;0;1;12.5;1;121;89001
416091;0;64;12;0;1;12.5;1;121;10
416091;0;64;12;0;1;12.5;1;121;11
416127;0;64;12;0;1;12.0;1;10;17
416127;0;64;12;0;1;12.0;1;10;17
416127;0;64;12;0;1;12.0;1;10;17
416127;0;64;12;0;1;12.0;1;10;17
416127;0;64;12;0;1;12.0;1;10;17
416127;0;64;12;0;1;12.0;1;10;17
416127;0;64;12;0;1;12.0;1;10;17
416127;0;64;12;0;1;12.0;1;121;89000
416127;0;64;12;0;1;12.0;1;121;89000
416127;0;64;12;0;1;12.0;1;121;89000
416127;0;64;12;0;1;12.0;1;121;89001
416127;0;64;12;0;1;12.0;1;121;89001
416127;0;64;12;0;1;12.0;1;121;10
416127;0;64;12;0;1;12.0;1;121;10
416127;0;64;12;0;1;12.0;1;121;9
416136;0;64;12;0;1;11.0;1;10;17
416136;0;64;12;0;1;11.0;1;10;17
416136;0;64;12;0;1;11.0;1;10;17
416136;0;64;12;0;1;11.0;1;10;17
416136;0;64;12;0;1;11.0;1;10;17
416136;0;64;12;0;1;11.0;1;10;17
416136;0;64;12;0;1;11.0;1;10;17
416136;0;64;12;0;1;11.0;1;10;17
416136;0;64;12;0;1;11.0;1;121;89000
416136;0;64;12;0;1;11.0;1;121;89000
416136;0;64;12;0;1;11.0;1;121;89000
416136;0;64;12;0;1;11.0;1;121;89001
416136;0;64;12;0;1;11.0;1;121;89001
416136;0;64;12;0;1;11.0;1;121;10
416136;0;64;12;0;1;11.0;1;1;1
416184;1;0;12;0;0;10.5;1;10;17
416184;1;0;12;0;0;10.5;1;10;17
416184;1;0;12;0;0;10.5;1;10;17
416184;1;0;12;0;0;10.5;1;10;17
416184;1;0;12;0;0;10.5;1;10;17
416184;1;0;12;0;0;10.5;1;10;17
416184;1;0;12;0;0;10.5;1;10;17
416184;1;0;12;0;0;10.5;1;121;89000
416184;1;0;12;0;0;10.5;1;121;89000
416184;1;0;12;0;0;10.5;1;121;89000
416184;1;0;12;0;0;10.5;4;121;89001
416184;1;0;12;0;0;10.5;4;121;89001
416184;1;0;12;0;0;10.5;1;121;10
416184;1;0;12;0;0;10.5;1;121;10
416184;1;0;12;0;0;10.5;1;121;13
416150;1;0;12;0;0;8.5;1;10;17
416150;1;0;12;0;0;8.5;1;10;17
416150;1;0;12;0;0;8.5;1;10;17
416150;1;0;12;0;0;8.5;1;10;17
416150;1;0;12;0;0;8.5;1;10;17
416150;1;0;12;0;0;8.5;1;10;17
416150;1;0;12;0;0;8.5;1;10;17
416150;1;0;12;0;0;8.5;1;121;89000
416150;1;0;12;0;0;8.5;1;121;89000
416150;1;0;12;0;0;8.5;1;121;89000
416150;1;0;12;0;0;8.5;4;121;89001
416150;1;0;12;0;0;8.5;4;121;89001
416150;1;0;12;0;0;8.5;1;121;10
416150;1;0;12;0;0;8.5;1;121;10
416150;1;0;12;0;0;8.5;1;121;11
416315;0;36;11;0;0;13.0;1;10;17
416315;0;36;11;0;0;13.0;1;10;17
416315;0;36;11;0;0;13.0;1;10;17
416315;0;36;11;0;0;13.0;1;10;17
416315;0;36;11;0;0;13.0;1;10;17
416315;0;36;11;0;0;13.0;1;10;17
416315;0;36;11;0;0;13.0;4;121;89000
416315;0;36;11;0;0;13.0;4;121;89000
416315;0;36;11;0;0;13.0;4;121;89000
416315;0;36;11;0;0;13.0;1;121;11
416315;0;36;11;0;0;13.0;1;121;11
416315;0;36;11;0;0;13.0;1;121;11
416315;0;36;11;0;0;13.0;4;121;89001
416315;0;36;11;0;0;13.0;4;121;89001
416315;0;36;11;0;0;13.0;1;121;10
416279;1;0;12;0;0;14.3;1;10;17
416279;1;0;12;0;0;14.3;1;10;17
