cliCod;FisJur;age;tasaeol;tasaius;debaut;score
315514;PJ;ND   ;[>15 años];NULL;N;10.0
315578;PF;>=64 ;[>15 años];NULL;S;14.5
315586;PF;59   ;[>15 años];NULL;N;8.8
315612;PF;>=64 ;[>15 años];NULL;N;8.5
315716;PF;54   ;[>15 años];NULL;N;8.3
315742;PF;>=64 ;[>15 años];NULL;S;8.0
315749;PF;>=64 ;[>15 años];NULL;N;7.0
315751;PF;>=64 ;[>15 años];NULL;N;6.5
315761;PF;58   ;[>15 años];NULL;S;12.5
315769;PF;61   ;[>15 años];NULL;N;10.3
315837;PJ;ND   ;[>15 años];NULL;N;5.5
315905;PF;>=64 ;[>15 años];NULL;N;8.5
315935;PF;>=64 ;[>15 años];NULL;N;7.5
315946;PF;61   ;[>15 años];NULL;N;10.0
315958;PF;37   ;[>15 años];NULL;N;10.0
315977;PJ;ND   ;[>15 años];NULL;N;6.5
316006;PF;53   ;[>15 años];NULL;N;11.5
316008;PF;>=64 ;[>15 años];NULL;N;8.5
316038;PF;>=64 ;[>15 años];NULL;N;7.0
316061;PF;>=64 ;[>15 años];NULL;S;11.0
316081;PF;>=64 ;[>15 años];NULL;N;10.0
316090;PJ;ND   ;[>15 años];NULL;N;8.0
316124;PF;52   ;[>15 años];NULL;N;8.2
316137;PF;54   ;[>15 años];NULL;N;9.5
316149;PJ;ND   ;[>15 años];NULL;N;8.8
316152;PF;59   ;[>15 años];NULL;N;8.5
316204;PJ;ND   ;[>15 años];NULL;S;8.8
316252;PF;54   ;[>15 años];NULL;S;11.8
316255;PF;>=64 ;[>15 años];NULL;N;7.0
316296;PJ;ND   ;[>15 años];NULL;N;6.0
316302;PF;>=64 ;[13 años];NULL;NULL;11.5
316311;PF;58   ;[>15 años];NULL;N;10.5
316320;PF;58   ;[>15 años];NULL;N;7.5
316351;PF;52   ;[>15 años];NULL;N;8.0
316364;PJ;ND   ;[>15 años];NULL;S;6.0
316378;PF;49   ;[>15 años];NULL;S;8.5
316389;PF;49   ;[>15 años];NULL;N;9.5
316391;PF;>=64 ;[>15 años];NULL;N;7.0
316424;PF;>=64 ;[>15 años];[10 años];N;8.3
316441;PF;55   ;[>15 años];NULL;N;10.0
316512;PJ;ND   ;[15 años];NULL;N;8.5
316518;PJ;ND   ;[>15 años];NULL;N;8.0
316540;PF;<=25 ;[>15 años];NULL;S;10.5
316579;PF;33   ;[>15 años];NULL;S;11.0
316605;PF;>=64 ;[>15 años];NULL;S;8.5
316614;PF;57   ;[>15 años];NULL;N;10.8
316658;PF;>=64 ;[>15 años];NULL;S;8.5
316716;PF;59   ;[>15 años];NULL;N;8.5
316742;PF;50   ;[>15 años];NULL;S;9.2
316781;PF;57   ;[>15 años];NULL;S;12.5
316816;PF;61   ;[>15 años];NULL;S;9.5
316826;PF;58   ;[>15 años];NULL;N;10.8
316875;PF;>=64 ;[>15 años];NULL;N;7.0
316884;PJ;ND   ;[>15 años];NULL;N;5.0
316887;PJ;ND   ;[>15 años];NULL;N;6.5
316894;PF;59   ;[>15 años];NULL;N;8.5
316921;PF;>=64 ;[>15 años];NULL;N;13.0
316961;PF;>=64 ;[>15 años];NULL;S;10.8
316987;PF;58   ;[>15 años];NULL;S;10.0
316995;PF;54   ;[>15 años];NULL;S;12.0
317007;PF;58   ;[>15 años];NULL;N;11.5
317044;PF;60   ;[>15 años];NULL;N;9.8
317056;PF;32   ;[>15 años];NULL;N;10.8
317065;PF;56   ;[>15 años];NULL;N;10.0
317098;PF;57   ;[>15 años];NULL;N;10.5
317103;PJ;ND   ;[>15 años];NULL;N;8.5
317110;PJ;ND   ;[>15 años];NULL;N;7.5
317111;PF;>=64 ;[>15 años];NULL;N;9.0
317119;PF;>=64 ;[>15 años];NULL;N;6.0
317120;PF;54   ;[>15 años];NULL;N;8.3
317129;PF;45   ;[>15 años];NULL;N;9.0
317134;PF;55   ;[>15 años];NULL;S;13.3
317163;PJ;ND   ;[>15 años];NULL;N;8.5
317201;PF;56   ;[>15 años];NULL;N;11.0
317247;PF;49   ;[>15 años];NULL;N;7.0
317259;PF;>=64 ;[>15 años];NULL;N;9.5
317260;PF;47   ;[>15 años];NULL;S;10.0
317310;PF;>=64 ;[>15 años];NULL;S;7.5
317351;PF;54   ;[>15 años];NULL;N;7.8
317354;PF;49   ;[10 años];NULL;S;8.0
317464;PF;61   ;[>15 años];NULL;S;11.5
317472;PF;59   ;[>15 años];NULL;N;8.5
317528;PF;53   ;[>15 años];NULL;N;8.4
317546;PF;>=64 ;[>15 años];NULL;N;6.5
317586;PF;>=64 ;[>15 años];NULL;S;9.0
317592;PJ;ND   ;[>15 años];NULL;N;5.8
317595;PJ;ND   ;[>15 años];NULL;N;5.5
317616;PF;49   ;[>15 años];NULL;N;7.6
317645;PJ;ND   ;[>15 años];NULL;N;8.5
317661;PF;28   ;[>15 años];NULL;N;8.8
317682;PF;55   ;[>15 años];NULL;N;8.0
317709;PJ;ND   ;[>15 años];NULL;N;6.0
317710;PF;54   ;[>15 años];NULL;S;13.2
317721;PF;<=25 ;[>15 años];NULL;N;7.8
317779;PF;>=64 ;[>15 años];NULL;N;7.5
317798;PJ;ND   ;[>15 años];NULL;N;9.0
317814;PF;56   ;[>15 años];NULL;N;10.5
317829;PJ;ND   ;[>15 años];NULL;N;8.0
317867;PF;55   ;[>15 años];NULL;S;10.5
317902;PF;58   ;[>15 años];NULL;S;12.5
317919;PJ;ND   ;[>15 años];NULL;N;8.0
317969;PF;<=25 ;[>15 años];NULL;S;9.5
318036;PF;>=64 ;[>15 años];NULL;N;8.8
318048;PF;60   ;[>15 años];NULL;N;7.8
318126;PF;54   ;[>15 años];NULL;N;8.0
318143;PF;55   ;[>15 años];NULL;N;8.5
318158;PF;55   ;[>15 años];NULL;S;8.5
318188;PF;52   ;[>15 años];NULL;N;8.0
318209;PJ;ND   ;[>15 años];NULL;N;8.5
318228;PF;>=64 ;[>15 años];NULL;N;8.0
318240;PF;>=64 ;[>15 años];NULL;N;7.0
318267;PF;36   ;[>15 años];NULL;N;10.8
318319;PF;>=64 ;[>15 años];NULL;S;10.0
318320;PF;>=64 ;[>15 años];NULL;S;6.5
318332;PJ;ND   ;[>15 años];NULL;N;8.0
318341;PF;>=64 ;[>15 años];NULL;N;7.0
318354;PJ;ND   ;[>15 años];NULL;S;7.0
318374;PF;50   ;[>15 años];NULL;N;6.5
318378;PF;57   ;[>15 años];NULL;S;10.0
318391;PF;50   ;[>15 años];NULL;N;9.7
318418;PF;54   ;[>15 años];NULL;N;9.5
318506;PF;50   ;[>15 años];NULL;N;7.8
318529;PF;>=64 ;[>15 años];NULL;N;7.0
318530;PJ;ND   ;[>15 años];NULL;S;7.4
318552;PJ;ND   ;[>15 años];NULL;N;8.0
318595;PF;61   ;[>15 años];NULL;N;10.0
318605;PF;52   ;[>15 años];NULL;N;8.0
318619;PJ;ND   ;[>15 años];NULL;N;5.5
318622;PF;57   ;[>15 años];NULL;S;10.5
318646;PJ;ND   ;[>15 años];NULL;N;7.5
318697;PF;56   ;[>15 años];NULL;N;10.5
318716;PF;>=64 ;[>15 años];NULL;N;9.5
318781;PJ;ND   ;[>15 años];NULL;N;10.2
318791;PF;>=64 ;[>15 años];NULL;N;7.0
318799;PF;58   ;[>15 años];NULL;N;7.0
318801;PF;60   ;[>15 años];NULL;S;10.8
318824;PF;55   ;[>15 años];NULL;S;8.0
318870;PF;60   ;[>15 años];NULL;N;10.0
318947;PF;>=64 ;[>15 años];NULL;S;10.0
318968;PF;56   ;[>15 años];NULL;N;7.0
318977;PJ;ND   ;[>15 años];NULL;N;6.5
318980;PF;57   ;[>15 años];NULL;N;12.5
318983;PF;>=64 ;[>15 años];NULL;N;11.5
318995;PF;59   ;[>15 años];NULL;N;10.5
319018;PJ;ND   ;[>15 años];NULL;S;11.0
319064;PF;40   ;[>15 años];NULL;N;9.5
319075;PF;55   ;[>15 años];NULL;N;8.3
319090;PF;58   ;[>15 años];NULL;N;12.0
319113;PF;49   ;[>15 años];NULL;S;10.0
319120;PF;>=64 ;[>15 años];NULL;S;8.0
319138;PF;58   ;[>15 años];NULL;S;10.5
319167;PF;40   ;[>15 años];NULL;N;9.5
319173;PJ;ND   ;[>15 años];NULL;N;8.0
319188;PF;50   ;[>15 años];NULL;S;7.4
319203;PJ;ND   ;[>15 años];NULL;N;8.5
319216;PF;27   ;[>15 años];NULL;S;10.0
319235;PF;40   ;[>15 años];NULL;N;9.5
319241;PF;>=64 ;[>15 años];NULL;N;9.0
319251;PF;>=64 ;[>15 años];NULL;N;7.5
319254;PF;50   ;[>15 años];NULL;S;13.8
319267;PF;>=64 ;[>15 años];NULL;S;10.3
319285;PF;49   ;[>15 años];NULL;N;7.5
319333;PF;>=64 ;[>15 años];NULL;N;8.5
319334;PF;61   ;[>15 años];NULL;N;9.0
319349;PF;56   ;[>15 años];NULL;N;10.0
319392;PF;59   ;[>15 años];NULL;N;9.0
319400;PF;59   ;[>15 años];NULL;N;10.9
319415;PF;61   ;[>15 años];NULL;N;8.5
319450;PJ;ND   ;[>15 años];NULL;N;6.5
319472;PF;>=64 ;[>15 años];NULL;N;9.0
319559;PF;52   ;[>15 años];NULL;N;9.2
319586;PF;>=64 ;[>15 años];NULL;S;8.5
319611;PF;>=64 ;[>15 años];NULL;S;10.5
319620;PF;59   ;[>15 años];NULL;N;8.8
319662;PF;49   ;[>15 años];NULL;N;9.5
319674;PJ;ND   ;[>15 años];NULL;N;4.0
319736;PJ;ND   ;[>15 años];NULL;S;9.5
319742;PF;55   ;[>15 años];NULL;N;7.5
319749;PF;61   ;[>15 años];NULL;N;10.0
319772;PF;52   ;[>15 años];NULL;N;8.0
319780;PF;>=64 ;[>15 años];NULL;N;9.0
319801;PF;>=64 ;[>15 años];NULL;N;7.0
319816;PJ;ND   ;[>15 años];NULL;N;8.0
319845;PF;>=64 ;[>15 años];NULL;S;8.5
319869;PF;49   ;[>15 años];NULL;S;7.8
319870;PF;60   ;[>15 años];NULL;N;8.7
319873;PF;49   ;[>15 años];NULL;N;9.5
319883;PF;54   ;[>15 años];NULL;S;7.8
319902;PF;48   ;[>15 años];NULL;S;10.8
319952;PF;>=64 ;[>15 años];NULL;N;9.5
319969;PF;>=64 ;[>15 años];NULL;S;8.5
319979;PJ;ND   ;[>15 años];NULL;N;7.0
320045;PJ;ND   ;[>15 años];NULL;N;6.3
320077;PF;>=64 ;[>15 años];NULL;S;10.5
320089;PF;>=64 ;[>15 años];NULL;S;10.0
320093;PF;>=64 ;[>15 años];NULL;N;9.8
320101;PF;39   ;[>15 años];NULL;N;9.5
320111;PF;56   ;[>15 años];NULL;N;12.0
320128;PF;53   ;[>15 años];NULL;S;12.0
320135;PF;54   ;[>15 años];NULL;N;7.5
320151;PJ;ND   ;[>15 años];NULL;N;8.3
320153;PF;>=64 ;[>15 años];NULL;N;9.0
320207;PF;>=64 ;[>15 años];NULL;N;12.0
320222;PF;>=64 ;[>15 años];NULL;S;8.5
320227;PF;60   ;[>15 años];NULL;N;8.5
320284;PF;60   ;[>15 años];NULL;N;8.8
320296;PF;>=64 ;[>15 años];NULL;S;7.5
320306;PF;57   ;[>15 años];NULL;N;8.0
320391;PJ;ND   ;[>15 años];NULL;N;7.5
320419;PF;49   ;[>15 años];NULL;S;9.5
320424;PF;50   ;[>15 años];NULL;N;6.5
320439;PF;52   ;[>15 años];NULL;S;12.5
320485;PF;39   ;[>15 años];NULL;S;12.5
320494;PF;57   ;[>15 años];NULL;S;11.0
320500;PJ;ND   ;[>15 años];NULL;N;8.3
320515;PF;>=64 ;[>15 años];NULL;N;11.0
320625;PF;49   ;[>15 años];NULL;N;9.5
320650;PJ;ND   ;[>15 años];NULL;N;6.8
320720;PJ;ND   ;[>15 años];NULL;N;7.5
320790;PF;>=64 ;[>15 años];NULL;S;15.0
320795;PF;>=64 ;[>15 años];NULL;N;8.0
320799;PF;59   ;[>15 años];NULL;S;15.5
320802;PF;>=64 ;[>15 años];NULL;N;7.5
320845;PF;50   ;[>15 años];NULL;N;8.0
320861;PF;53   ;[>15 años];NULL;S;9.0
320886;PF;61   ;[>15 años];NULL;N;8.2
320933;PJ;ND   ;[>15 años];NULL;N;6.5
320942;PF;>=64 ;[>15 años];NULL;N;8.5
320951;PJ;ND   ;[>15 años];NULL;N;6.8
320953;PJ;ND   ;[>15 años];NULL;N;8.8
320969;PJ;ND   ;[>15 años];NULL;N;8.3
320985;PF;61   ;[>15 años];NULL;N;8.8
320987;PF;>=64 ;[>15 años];NULL;N;7.8
321000;PJ;ND   ;[>15 años];NULL;N;7.8
321001;PF;49   ;[>15 años];NULL;S;8.5
321003;PJ;ND   ;[>15 años];NULL;N;7.0
321026;PF;45   ;[>15 años];NULL;N;9.0
321033;PF;60   ;[>15 años];NULL;S;8.5
321034;PF;51   ;[>15 años];NULL;S;15.5
321072;PF;60   ;[>15 años];NULL;N;9.5
321073;PJ;ND   ;[14 años];NULL;N;8.0
321105;PF;49   ;[>15 años];NULL;N;14.8
321116;PF;57   ;[>15 años];NULL;N;8.5
321122;PF;58   ;[>15 años];NULL;S;9.0
321132;PF;>=64 ;[>15 años];NULL;S;7.5
321140;PF;60   ;[>15 años];NULL;N;8.5
321181;PF;>=64 ;[>15 años];NULL;S;9.5
321223;PF;>=64 ;[>15 años];NULL;S;11.0
321254;PJ;ND   ;[>15 años];NULL;S;7.5
321264;PJ;ND   ;[>15 años];NULL;N;8.5
321279;PF;>=64 ;[>15 años];NULL;S;8.5
321298;PJ;ND   ;[>15 años];NULL;N;7.0
321299;PF;58   ;[>15 años];NULL;S;12.0
321304;PF;37   ;[>15 años];NULL;N;9.3
321345;PF;60   ;[>15 años];NULL;N;11.5
321346;PF;53   ;[>15 años];NULL;N;8.8
321365;PF;60   ;[>15 años];NULL;S;11.0
321367;PF;>=64 ;[>15 años];NULL;N;10.0
321371;PF;45   ;[>15 años];NULL;N;8.0
321450;PF;>=64 ;[>15 años];NULL;S;10.0
321479;PF;50   ;[>15 años];NULL;N;9.0
321504;PF;>=64 ;[>15 años];NULL;S;9.3
321592;PF;>=64 ;[>15 años];NULL;N;9.0
321620;PF;61   ;[>15 años];NULL;N;7.0
321628;PF;52   ;[>15 años];NULL;N;10.3
321635;PF;53   ;[>15 años];NULL;S;10.5
321753;PF;>=64 ;[>15 años];NULL;S;12.0
321755;PF;<=25 ;[>15 años];NULL;N;9.5
321771;PJ;ND   ;[>15 años];NULL;N;6.0
321778;PF;58   ;[>15 años];NULL;S;9.0
321796;PF;>=64 ;[>15 años];NULL;S;9.0
321833;PF;50   ;[>15 años];NULL;N;9.0
321856;PJ;ND   ;[>15 años];NULL;N;6.5
321930;PF;60   ;[>15 años];NULL;S;13.0
321942;PF;55   ;[>15 años];NULL;N;7.0
321969;PF;>=64 ;[>15 años];NULL;N;9.3
322009;PF;49   ;[>15 años];NULL;N;6.5
322028;PJ;ND   ;[>15 años];NULL;N;7.3
322057;PJ;ND   ;[>15 años];NULL;N;5.5
322150;PF;45   ;[>15 años];NULL;N;7.8
322240;PJ;ND   ;[>15 años];NULL;N;8.5
322286;PF;48   ;[>15 años];NULL;N;7.5
322295;PF;49   ;[>15 años];NULL;N;7.5
322316;PF;60   ;[>15 años];NULL;S;9.8
322322;PJ;ND   ;[>15 años];NULL;S;8.5
322350;PF;49   ;[>15 años];NULL;N;8.5
322382;PJ;ND   ;[>15 años];NULL;N;8.0
322433;PF;54   ;[>15 años];NULL;N;7.0
322446;PF;42   ;[>15 años];NULL;N;7.0
322601;PF;>=64 ;[>15 años];NULL;S;8.0
322641;PJ;ND   ;[>15 años];NULL;N;6.0
322656;PF;>=64 ;[>15 años];NULL;S;6.5
322719;PF;41   ;[>15 años];NULL;N;8.0
322736;PF;>=64 ;[>15 años];NULL;N;7.0
322765;PF;48   ;[>15 años];NULL;N;9.5
322805;PF;60   ;[>15 años];NULL;N;8.8
322820;PF;>=64 ;[>15 años];NULL;N;9.0
322834;PF;53   ;[>15 años];NULL;S;8.5
322899;PF;>=64 ;[>15 años];NULL;S;10.5
322938;PF;56   ;[>15 años];NULL;N;10.5
322952;PF;49   ;[>15 años];NULL;S;9.5
322968;PF;59   ;[>15 años];NULL;N;10.5
322983;PF;58   ;[>15 años];NULL;S;11.0
322993;PJ;ND   ;[>15 años];NULL;N;8.5
323036;PF;60   ;[>15 años];NULL;N;7.5
323073;PF;52   ;[>15 años];NULL;N;10.5
323085;PJ;ND   ;[>15 años];NULL;N;6.8
323090;PF;49   ;[>15 años];NULL;S;11.5
323099;PF;49   ;[>15 años];NULL;N;7.5
323111;PF;59   ;[>15 años];NULL;N;10.0
323121;PF;52   ;[>15 años];NULL;N;10.7
323178;PF;59   ;[>15 años];NULL;N;10.5
323243;PJ;ND   ;[>15 años];NULL;N;8.5
323268;PF;>=64 ;[>15 años];NULL;N;9.5
323284;PF;>=64 ;[>15 años];NULL;S;7.7
323317;PF;52   ;[>15 años];NULL;S;8.5
323333;PJ;ND   ;[>15 años];NULL;N;8.0
323353;PF;58   ;[>15 años];NULL;S;11.0
323477;PF;>=64 ;[>15 años];NULL;N;7.5
323486;PJ;ND   ;[>15 años];NULL;N;8.3
323492;PF;54   ;[>15 años];NULL;N;10.5
323516;PF;57   ;[>15 años];NULL;N;12.0
323561;SC;ND   ;[>15 años];NULL;N;7.5
323650;PJ;ND   ;[>15 años];NULL;N;6.5
323661;PF;>=64 ;[>15 años];NULL;N;7.0
323678;PF;53   ;[>15 años];NULL;S;9.8
323703;PJ;ND   ;[>15 años];NULL;N;2.0
323724;PF;55   ;[>15 años];NULL;S;10.5
323725;PF;>=64 ;[>15 años];NULL;N;5.5
323758;PJ;ND   ;[>15 años];NULL;N;8.0
323782;PF;48   ;[>15 años];NULL;N;9.3
323808;PF;60   ;[>15 años];NULL;N;7.5
323835;PF;60   ;[>15 años];NULL;S;9.5
323839;PF;59   ;[>15 años];NULL;N;8.5
323908;PF;49   ;[>15 años];NULL;N;7.3
323925;PF;54   ;[>15 años];NULL;N;7.0
323938;PF;>=64 ;[>15 años];NULL;S;8.0
323955;PJ;ND   ;[>15 años];NULL;S;12.3
324013;PF;>=64 ;[>15 años];NULL;N;6.0
324017;PF;40   ;[>15 años];NULL;S;9.5
324037;PF;>=64 ;[>15 años];NULL;N;7.0
324045;PF;58   ;[>15 años];NULL;N;8.0
324050;PJ;ND   ;[>15 años];NULL;N;7.5
324059;PF;>=64 ;[>15 años];NULL;S;14.2
324060;PF;45   ;[>15 años];NULL;S;6.8
324076;PF;58   ;[>15 años];NULL;N;8.5
324079;PF;>=64 ;[>15 años];NULL;N;7.5
324110;PF;>=64 ;[>15 años];NULL;N;9.0
324113;PJ;ND   ;[>15 años];NULL;N;8.5
324122;PJ;ND   ;[>15 años];NULL;N;9.0
324156;PF;>=64 ;[>15 años];NULL;S;11.0
324170;PF;60   ;[>15 años];NULL;N;10.5
324171;PF;54   ;[>15 años];NULL;N;9.5
324176;PJ;ND   ;[>15 años];NULL;N;9.0
324179;PF;54   ;[>15 años];NULL;N;8.0
324266;PF;60   ;[>15 años];NULL;N;12.5
324282;PJ;ND   ;[>15 años];NULL;N;6.5
324292;PF;59   ;[>15 años];NULL;N;10.0
324294;PF;>=64 ;[>15 años];NULL;N;7.0
324302;PF;60   ;[>15 años];NULL;N;7.3
324381;PF;>=64 ;[>15 años];NULL;N;10.5
324443;PF;52   ;[>15 años];NULL;N;9.0
324466;PF;>=64 ;[>15 años];NULL;N;7.5
324473;PJ;ND   ;[>15 años];NULL;N;8.8
324533;PJ;ND   ;[>15 años];NULL;N;6.0
324550;PF;58   ;[>15 años];NULL;N;8.5
324563;PJ;ND   ;[>15 años];NULL;S;6.5
324592;PJ;ND   ;[>15 años];NULL;S;10.0
324597;PF;>=64 ;[>15 años];NULL;S;11.5
324711;PF;59   ;[>15 años];NULL;N;8.8
324734;PF;56   ;[>15 años];NULL;S;11.5
324803;PF;>=64 ;[>15 años];NULL;N;9.5
324804;PF;>=64 ;[>15 años];NULL;N;9.8
324805;PJ;ND   ;[>15 años];NULL;N;5.5
324808;PJ;ND   ;[>15 años];NULL;N;8.5
324881;PF;52   ;[>15 años];NULL;S;9.0
324890;PF;53   ;[>15 años];NULL;S;8.0
324905;PF;52   ;[>15 años];NULL;N;11.0
324975;PF;54   ;[>15 años];NULL;S;11.0
324978;PF;49   ;[>15 años];NULL;S;12.5
325004;PF;49   ;[>15 años];NULL;N;6.0
325022;PF;51   ;[>15 años];NULL;S;12.0
325107;PF;52   ;[>15 años];NULL;S;10.5
325134;PJ;ND   ;[>15 años];NULL;N;8.5
325169;PF;58   ;[>15 años];NULL;N;10.8
325233;PF;56   ;[>15 años];NULL;S;9.8
325258;PF;>=64 ;[>15 años];NULL;N;9.0
325285;PJ;ND   ;[>15 años];NULL;N;8.0
325314;PJ;ND   ;[>15 años];NULL;N;8.3
325350;PJ;ND   ;[>15 años];NULL;S;11.0
325510;PF;>=64 ;[>15 años];NULL;N;7.8
325569;PJ;ND   ;[>15 años];NULL;N;6.8
325617;PF;60   ;[>15 años];NULL;S;8.8
325638;PJ;ND   ;[>15 años];NULL;S;8.5
325706;PF;58   ;[>15 años];NULL;S;10.0
325744;PF;>=64 ;[>15 años];NULL;N;7.8
325993;PF;60   ;[>15 años];NULL;S;9.5
326071;PF;42   ;[>15 años];NULL;N;8.6
326163;PF;52   ;[>15 años];NULL;N;7.8
326229;PF;38   ;[>15 años];NULL;N;9.5
326389;PF;47   ;[>15 años];NULL;N;8.0
326405;PF;59   ;[>15 años];NULL;N;10.0
326505;PJ;ND   ;[>15 años];NULL;S;7.5
326656;PF;49   ;[>15 años];NULL;N;7.5
326677;PF;53   ;[>15 años];NULL;N;10.0
326770;PF;>=64 ;[>15 años];NULL;N;10.5
326871;PF;>=64 ;[>15 años];NULL;S;10.5
326927;PJ;ND   ;[>15 años];NULL;N;6.6
326973;PJ;ND   ;[>15 años];NULL;N;5.3
327066;PF;>=64 ;[>15 años];NULL;N;9.0
327145;PF;61   ;[6 años];NULL;S;10.0
327202;PF;56   ;[>15 años];NULL;N;9.3
327205;PF;>=64 ;[>15 años];NULL;S;10.5
327229;PF;48   ;[>15 años];NULL;N;7.0
327244;PF;57   ;[>15 años];NULL;N;8.5
327311;PJ;ND   ;[>15 años];NULL;N;8.0
327330;PF;>=64 ;[>15 años];NULL;N;8.5
327351;PF;>=64 ;[>15 años];NULL;S;8.8
327365;PF;52   ;[>15 años];NULL;N;10.0
327404;PJ;ND   ;[>15 años];NULL;N;9.5
327516;PJ;ND   ;[>15 años];NULL;S;10.0
327520;PF;61   ;[>15 años];NULL;N;8.5
327528;PF;61   ;[>15 años];NULL;N;10.0
327590;PF;60   ;[>15 años];NULL;N;8.5
327591;PF;48   ;[>15 años];NULL;N;11.0
327723;PF;58   ;[>15 años];NULL;S;10.8
327731;PJ;ND   ;[>15 años];NULL;S;7.5
327739;PF;49   ;[>15 años];NULL;N;9.3
327764;PF;>=64 ;[>15 años];NULL;S;9.8
327888;PF;59   ;[>15 años];NULL;N;8.3
327908;PF;49   ;[>15 años];NULL;N;7.8
327928;PF;56   ;[>15 años];NULL;N;7.0
327975;PF;36   ;[>15 años];NULL;S;14.0
328072;PF;>=64 ;[>15 años];NULL;S;8.0
328121;PJ;ND   ;[15 años];NULL;N;6.5
328124;PF;53   ;[>15 años];NULL;S;9.5
328126;PF;56   ;[>15 años];NULL;N;10.5
328141;PF;55   ;[>15 años];NULL;S;10.5
328160;PF;52   ;[>15 años];NULL;N;6.5
328179;PF;49   ;[>15 años];NULL;N;9.0
328192;PF;49   ;[>15 años];NULL;N;9.5
328239;PF;52   ;[>15 años];NULL;N;8.0
328268;PF;>=64 ;[>15 años];NULL;N;7.5
328285;PF;55   ;[>15 años];NULL;S;10.5
328320;PF;>=64 ;[>15 años];NULL;N;9.0
328333;PJ;ND   ;[>15 años];NULL;N;8.0
328348;PF;49   ;[>15 años];NULL;S;10.5
328364;PF;53   ;[>15 años];NULL;N;11.3
328366;PF;>=64 ;[>15 años];NULL;S;7.5
328369;PF;>=64 ;[>15 años];NULL;N;9.0
328435;PF;55   ;[>15 años];NULL;N;9.5
328438;PF;56   ;[>15 años];NULL;N;12.0
328451;PF;50   ;[>15 años];[10 años];N;7.9
328460;PF;57   ;[>15 años];NULL;N;8.0
328525;PJ;ND   ;[>15 años];NULL;N;6.5
328567;PJ;ND   ;[>15 años];NULL;N;6.0
328575;PF;59   ;[>15 años];NULL;N;10.0
328597;PF;>=64 ;[>15 años];NULL;N;10.0
328620;PF;54   ;[>15 años];NULL;S;9.0
328628;PF;57   ;[>15 años];NULL;N;7.0
328633;PF;>=64 ;[>15 años];NULL;N;8.5
328643;PF;50   ;[>15 años];NULL;N;7.0
328685;PF;61   ;[>15 años];NULL;S;9.0
328687;PF;49   ;[>15 años];NULL;N;9.2
328713;PF;48   ;[>15 años];NULL;N;9.5
328730;PF;52   ;[>15 años];NULL;S;10.8
328741;PJ;ND   ;[>15 años];NULL;N;6.8
328750;PJ;ND   ;[>15 años];NULL;N;8.5
328765;PF;>=64 ;[>15 años];NULL;N;7.5
328770;PF;49   ;[>15 años];NULL;N;8.0
328870;PF;49   ;[>15 años];NULL;S;12.0
328892;PF;54   ;[>15 años];NULL;S;11.2
329007;PJ;ND   ;[>15 años];NULL;N;12.0
329075;PF;>=64 ;[>15 años];NULL;N;10.5
329092;PF;>=64 ;[>15 años];NULL;N;7.3
329105;PF;>=64 ;[>15 años];NULL;S;8.0
329112;PF;>=64 ;[>15 años];NULL;N;7.5
329149;PF;57   ;[>15 años];NULL;S;10.5
329167;PF;49   ;[>15 años];NULL;N;7.8
329178;PJ;ND   ;[>15 años];[10 años];N;7.3
329249;PF;57   ;[>15 años];NULL;N;10.5
329253;PJ;ND   ;[>15 años];NULL;S;8.5
329255;PF;60   ;[>15 años];NULL;N;8.0
329266;PJ;ND   ;[>15 años];NULL;N;6.5
329271;PF;60   ;[>15 años];NULL;S;9.0
329273;PF;>=64 ;[>15 años];NULL;S;9.5
329292;PJ;ND   ;[>15 años];NULL;N;8.3
329294;PF;60   ;[>15 años];NULL;N;11.0
329320;PF;60   ;[>15 años];NULL;S;9.5
329443;PJ;ND   ;[>15 años];NULL;N;8.0
329503;PF;61   ;[>15 años];NULL;N;8.5
329518;PF;>=64 ;[>15 años];NULL;N;9.5
329581;PF;>=64 ;[>15 años];NULL;S;8.5
329688;PJ;ND   ;[>15 años];NULL;S;6.5
329696;PF;>=64 ;[>15 años];NULL;N;7.0
329743;PF;>=64 ;[>15 años];NULL;S;11.3
329799;PJ;ND   ;[>15 años];NULL;N;7.0
329811;PF;>=64 ;[>15 años];NULL;S;12.8
329814;PJ;ND   ;[>15 años];NULL;N;6.5
329816;PF;49   ;[>15 años];NULL;S;10.5
329825;PJ;ND   ;[>15 años];NULL;N;10.3
329847;PJ;ND   ;[>15 años];NULL;N;8.0
329850;PF;29   ;[>15 años];NULL;S;9.0
329870;PF;59   ;[>15 años];NULL;N;8.8
329882;PF;>=64 ;[>15 años];NULL;N;9.0
329893;PF;50   ;[>15 años];NULL;N;6.5
329915;PF;54   ;[>15 años];NULL;N;9.5
329918;PF;>=64 ;[>15 años];NULL;N;11.0
330004;PJ;ND   ;[>15 años];NULL;S;9.5
330008;PJ;ND   ;[>15 años];NULL;N;8.0
330025;PJ;ND   ;[>15 años];NULL;N;6.5
330063;PF;50   ;[>15 años];NULL;N;7.5
330066;PF;57   ;[>15 años];NULL;N;10.5
330077;PF;>=64 ;[>15 años];NULL;S;7.5
330106;PJ;ND   ;[>15 años];NULL;N;8.7
330127;PJ;ND   ;[>15 años];NULL;S;8.5
330133;PF;42   ;[>15 años];NULL;N;7.9
330200;PF;55   ;[>15 años];NULL;N;10.0
